rating,review,date
4,"Good most of the time, just can't activate £2 voucher at same time as £10 voucher.",2022-01-08
3,"App fine, deals compared to Tesco or Waitrose are not as good",2022-07-17
4,Ok,2023-05-02
3,Aplikacija super 😉 ali popusti i akcije nikakve ☹️.,2021-11-02
2,Been using this for years but I swear the coupons are EVERYTHING I NEVER purchase. The app knows what I buy.,2023-10-13
5,The app never worked in the darford branch last week how can I redeem my points,2022-09-26
1,"Doesn't allow you to choose a store in Northern Ireland, so, useless.",2023-02-19
5,Good to shop,2023-06-30
4,Good,2021-11-12
2,Never any coupons worth having,2022-12-27
5,Very nice,2022-05-19
5,I love going to Lidl Plus because the staff are helpful and friendly plus it's cheap.,2022-06-02
5,Vouchers and coupons.,2022-01-02
1,Coupons you get are rarely ever for things you buy regularly. I'm ceoliac and can't have 99% of the coupons they offer. Seems pretty useless and you have to spend loads to get like £2 off.,2023-10-13
5,A App Lidl plus é maravilhosa.,2023-02-10
5,😁,2022-10-10
5,Awesome!,2022-03-31
5,"Very simple to install, not sure if you can use in france and uk",2021-11-16
5,Very good prices and product. The flowers are fresh. I would recommend to shop in Lidl,2022-06-15
5,The customer service is great and very polite always willing to help me when I go into the store I,2022-07-22
3,"App works great & has lots of info on special offers however I feel the rewards are small for amount spent ,spend 150 & recieve a coupon for a 50p cleaning product...big anti climax",2022-11-25
4,Okay,2022-08-18
5,I just love the choice low prices and friendly staff,2022-07-25
4,Sometimes the products with coupons are very difficult to find. Unless everyone has a different coupon it could be an idea to highlight coupon products for those who haven't bought them previously.,2022-08-13
3,Difficult to connect to Lidl internet so cant always use the card,2022-08-23
5,Great dhop,2022-04-04
3,Welcome but falls short of customer expectations.,2022-12-24
5,Ok pleasant,2022-02-05
5,Good value for money good service and quality produce.,2021-11-18
4,"It is easy , just if is given us a coupon should activate automatically why do we need to check and active",2022-09-25
5,Helpful and saves money,2024-01-24
2,I can't select English in app if I'm in Portugal. It's a worst behavior (( It's really strange because the app has English translation (if I select Great Britain as a country).,2022-05-26
5,Great shop whalebone lane well run good team,2023-01-26
5,Bulgarian,2021-10-09
5,Great app,2022-05-08
5,Great savings and app easy to use,2021-12-05
4,Good,2022-09-09
1,It was ok at first but a month later it keeps asking me to update the app,2021-12-01
5,"Easy to install and works well,",2022-03-11
2,Started great after a shop assistant showed me how to log my country in. Worked for 3 weekf. Then only card showing. Uninstalled and reinstalled now all I get is a white screen. Not very good.,2021-12-17
5,Brilliant,2021-10-14
5,Plenty to choose from,2022-03-07
1,Meeeh,2022-01-28
5,"Good app for keeping updated on weekly offers, money off offers and all your receipts in one place. Only negative is money off coupons don't last long.",2021-12-18
5,"Staff are amazing. I'm on crutches most of the time. Staff couldn't be more helpful. Always alert, ready 2 jump in if I need help without being obvious. This makes for a positive experience for me. Many thanks.",2021-12-21
5,Great value shopping. Awesome service. The app provides worthwhile discounts.,2023-04-26
5,A very good app.,2022-07-23
5,Great offers,2022-05-25
5,What's not to like about saving money!!,2021-09-30
5,"Something to look forward at the end of the month, £2/£10",2022-04-04
4,Good,2022-12-05
5,Great,2022-02-24
3,Works only intermittently - often let's down at checkout.,2022-12-28
5,Cheap and best quality products and customer service are very helpful,2022-05-27
5,Love it. A lot of coupons everyday,2022-01-13
5,"Well set out store load's of choice, friendly staff",2022-10-27
5,Excellent range of food & drink,2022-02-19
5,"Easy to use, and some good deals & money saved",2022-01-29
5,Ok,2022-02-26
4,Good,2022-11-29
1,Spin to win takes you to t's and c's telling you to register for app. I was in the app when I clicked spin to win! Can't get to spin to win at all.,2024-02-01
5,Easy to use,2022-01-15
5,Love Lidl's.Really cheap to shop at and never had any bad buys.,2022-06-23
3,Ok,2023-09-07
1,Lidl is expensive now Tesco much cheaper plus they fine you if just slightly over the limit in car park,2022-09-07
5,Great range of food and I have saved a lot of money by shopping at lidl,2022-11-02
5,All good for me ☺️,2022-06-16
5,Great,2022-07-07
5,Gives you extra offers and freebies,2022-06-04
5,It is pretty useful to have the app I like it.,2021-12-05
5,Staff excellent,2022-05-26
2,"Very faffy to much loging in and collection of vouchers activation and expiration of offers etcetera, etcetera ...",2022-04-22
5,Excellent quality and good prices,2022-06-07
5,Great n very useful,2022-01-28
5,Simple to use,2021-11-15
5,Very nice,2021-12-06
5,Enjoy shopping at lidl,2021-11-18
5,Spot on!,2022-10-18
5,Great app to use ger free food,2023-09-02
5,Great App. Plenty of activity and some good rewards. I like the scratch cards.,2022-06-23
1,So much updating,2023-02-22
1,Rabatte werden trotz gescannter App nicht abgezogen,2024-03-24
5,Easy to use lots of offers put on there love the scratchcard,2022-03-03
1,It's as awful as the chain itself is.,2023-08-19
1,Not really a great incentive poor rewards,2021-11-05
1,"Absolutně zbytečná aplikace. Ze začátku tam byly fakt použitelné kupony, teď je tam sotva něco. Chtělo by to přejmenovat na Lidl Minus.",2022-12-12
2,I cant access any of the offers,2023-07-02
4,When it works its getting better.,2022-03-10
3,Please add English language in every country,2022-12-23
4,Bra,2022-08-23
1,Cant log in,2022-03-28
4,Good,2024-01-08
2,"It's OK, I don't understand how it works with coupons etc.. do they come off automatically or do you have to scan each Individually when used. It doesn't explaine very good.",2021-12-02
1,"I live in Rethymno, Crete but cannot find my local store. You only list those on Southeast England.",2023-08-24
3,"A good idea that does away with the need for a plastic card. However, there's usually a problem and this app is no exception. You need a good mobile phone signal, otherwise you can't activate your discounts or even use your 3D barcode that needs to be scanned. The solution is to activate the offers before you enter the store and screenshot your personal barcode. Otherwise, you're stuffed ... Addendum: I've now printed out my barcode and laminated it to an old credit card. Problem solved ... 😬",2022-05-27
1,App never worked!,2022-04-05
5,Excellent,2021-10-26
5,Love shopping in lidl. Great prices lovely fresh products. Very friendly staff. Keep forgetting to use my AP. Happy New Year everyone 💞,2022-01-13
5,Good,2021-11-15
5,"Gera parduotuve ,",2022-10-14
2,App won't send me the text to register my account,2023-01-25
5,"Great staff, great store",2022-09-28
5,Very Good,2021-12-01
5,Very good nice deals,2022-06-16
3,Still prefer the cost of developing the app be applied to cheaper shopping. Improve wifi connection in your Broxburn store,2021-11-24
1,English option not there..very bad experience,2023-03-27
5,Excellent 👌,2022-04-23
1,Scratch cards give you nothing and coupons are not tailored to you.,2021-12-17
5,The best!,2021-10-09
5,Great value great shop,2022-03-05
1,"ANOTHER DAMNED UPDATE!! A useful app for digital receipts and discounts, albeit randomly selected rather than personalised but each update, they're incessant, eats into my phone's memory!! The app gives Lidl a lot of market intelligence/personal info. Yet again.. ANOTHER update/'improvement'! Soon have to stop using app and make Aldi my 'goto' supermarket. Addendum: Yep, you guessed it.. ANOTHER mandatory update!! .. and ANOTHER storage eating update! We can't all afford the latest smartphone!",2024-01-10
5,Good Easy and not to busy.,2022-02-27
5,Very good app to use,2022-07-03
5,Nice clean friendly,2022-03-17
1,"The app is asking me to update it to newest version, however there is no new version on google play for my android version. It is very disturbing, please remove that nonsense request from the app.",2021-10-08
3,I am dissapointed when I try to scan lidl plus either tills are down ot the app has crashed or need updated. Why can't we have these amounts added to account as they are outwith our control.,2021-11-17
1,Will not update,2022-07-30
5,"Fast,clean and good value",2022-10-14
5,Very good,2023-01-30
5,Help full staff,2022-04-04
5,👍,2022-10-19
5,Great,2022-01-25
5,Good,2023-11-30
1,"Was hardly worth the £10 after £200 monthly spend. Now its 10% on your next shop after £250. Not worth the hassle. You've probably lost customers Lidl. The incentive, not that it was huge to begin with, is no longer there.",2022-08-26
4,Love my weekly shop or pop in any time,2022-10-18
1,"App loses my login information at every update, so at the store when paying you have to relogin, figure out password. Not user friendly.",2022-04-04
