rating,review,date
4,Easy to manoeuvre around,2021-01-30
4,Ok does what it says on the tin,2020-08-17
5,It's fast processing,2020-12-25
1,"Well the app is good for ideas and shopping, the reason for 1 star is the inability to see your purchase history! Any other app keeps your order history, why doesn't thing one? An explanation of why the app is so unhelpful would be good. Update: app doesn't allow login anymore. Has logged me out and now says browser unsupported! Utter rubbish",2021-10-04
1,Why only german language?,2020-07-29
5,Excellent courricuture.,2021-04-13
5,Excellent,2022-01-03
5,Great,2024-02-10
3,"Pretty but frustrating: I can peruse through all the products but I can't necessarily tell what is really in stock at the store near me. What I can't do though is understand everything! I'm an English speaker who happens to live in Austria. For some countries there are options for what language the app is presented in, for others the app defaults to only one. This is such an international world now - so why the heck can I not select the language that is easiest for me to function in?!",2022-07-03
5,"Great app, use it all the time to browse and buy so I just have to go pick up my items",2021-08-28
5,Much easier than online.,2020-09-30
5,"It made moving house so easy. Navigating, comparing, paying and arranging delivery all goes so smoothly. It's such a good experienc",2022-06-24
5,"Like their stores the app is well organized & the displays / descriptions are clear, nice to have the IKEA shopping experience in my home at my fingertips.",2023-03-13
1,No Romanian language. Why?,2021-04-28
5,Simply Best and affordable but u need to check on size once in store to confirm,2023-08-11
1,"Worst ever experience. Can't believe Ikea app delivers such awful experience. Crashes frequently, takes ages to open and even if opens, takes years to respond, even for a simple search. Disgusting.",2022-06-23
1,Can't change my preferred store. It keeps assigning me to an IKEA that is 300+ miles away from me.,2020-12-19
4,Wonderful,2020-07-30
5,Top,2019-11-25
5,Very reasonable shipping,2022-01-30
5,Used click and collect before. Service was excellent!,2022-02-17
4,nice,2023-07-11
1,Could not select IKEA Tempe for Click n Collect,2021-08-09
1,Very poor. Doesn't even work basic functionality of logging into your account on Android.,2020-05-22
5,Moooor furn tharn shopping,2022-04-12
5,This app tells me everything I need to know especially around local store inventory and anticipated restock dates.,2021-12-31
3,"It would be really nice if we could see where to find items (aisle, bin, etc) we added to our lists, depending on the store we chose. Also - maybe because I am new to the app- I have trouble finding stuff. Example: I want a sofa. I click on living room, then appears a bunch of pics but all of them forward to the items seen in the pic. I would rather just whatever list ( words or pics) of items you would find in a living room. It could also be a combo of this and the whole room design. Thanks",2020-06-20
1,"App has been broken on the Pixel 6 Pro through multiple updates over the last few months. It crashes instantly, and bug reports have apparently been ignored.",2022-02-18
5,Very easy tells you if in stock and allows click or collect and delivery with out walking round the store first,2021-04-24
1,Everytime I process to checkout. It says to add one more item. I live in Hyderabad even there is no delivery available,2021-09-22
4,Quick and easy app.,2020-11-22
1,No cancellation option on order which is so silly,2023-08-27
5,Iconic,2022-08-31
5,Easy to Navigate. Love the Multiple Wishlists,2022-02-23
5,Hej.. Superb ... Just few suggestions.. For online prepaid transaction discount should be there also thr delivery charges are way too higher. Rest app experience and IKEA experience is absolutely amazing. Will definitely recommend family and friends,2021-12-22
1,The app has to be updated because even after placing the order and making the payment the app is still not showing that the order is confirmed or not,2022-08-20
4,It's alright find the things I needed,2022-12-06
1,Disappointed,2024-03-09
5,Easy to use recommended,2019-12-17
5,Wonderful app for room designing and building your perfect shopping list.,2022-10-13
5,Easy to use,2020-11-11
3,Not at all user friendly and has too many bugs,2022-03-19
5,So easy to use,2020-06-02
1,Seriously? New customer and can't login. Sends me back to app. Not a good start.,2021-10-09
5,"Easy to use, no glitches, highly recommend.",2023-03-24
5,The new favourites menu with the subsets/categories is a gr8 addition!,2020-04-30
1,"I am not sure but whatever i try to order, if i go to check delivery option, it says something is wrong. Contact CSC. I am not sure whats the issue. I think the frontend is all that you actually focused on designing the app, as a whole this app sucks. When i tried talking to customer care, they said item isn't available, shouldn't you update things on app based on your inventory. It still shows items available and something is still wrong. And this holds true for every single item.",2021-07-16
5,Easy to use and love the favourites list.,2021-07-04
5,Love it 😀 😍,2022-02-17
5,Easy to navigate and has more color options to choose from.,2023-07-22
5,"Fast and easy transaction, love it!",2022-11-26
5,Practical and easy to use.,2020-05-01
5,Easy to use.,2022-07-26
1,Google pay creates an order but no money taken and no active orders.,2021-03-03
5,Happy😁,2020-03-08
4,"Easy to use , love Click and Collect!",2021-03-28
5,"Great Product, Quality, Services and Company",2022-08-02
5,Loved it,2022-02-12
5,Easy to use,2021-10-21
5,Meget nem at bruge og jeg har ikke set nogle problemer endnu!,2022-12-30
4,"Pretty good but some annoying features. You can't have it select your nearest IKEA, all stores are listed alphabetically. If you add a bunch of stuff to your basket and realise some things aren't in stock at that IKEA store when you check out, you have to delete the item and re add from a store which has them in stock.",2020-07-19
1,App does not open,2020-09-19
5,Excellent,2019-12-27
4,"It'd be helpful to propose an English version, regardless of the country of residency. It'd help expats, and Ikea probably has already an English version of most texts for English speaking countries.",2024-02-03
4,"On the confirmation of purchase page after I paid for item it gave my address but not my unit number which I had listed, now have dig around in their menus to make sure they got my unit number",2022-04-03
5,"New app design is really nice for browsing from home. The online ordering process has improved, too. I have not had trouble making it through checkout due to items being out of stock at my regional ikea (used to be technical issues with checjoht); the notifications for out of stock items were correct at check out and the payment process is now glitch free.",2021-10-10
5,Love it . Live ikea inspiration. Wish deliveries were faster.,2021-05-31
1,I cannot even log in. Not found is the error message. Really?,2020-12-13
5,"Awesome app. I like it because its like a digital look book and you can buy the items, see if theyre instock and purchase from this app.",2020-12-09
1,Only Quran,2023-02-17
1,"Limited functionality, poor app.",2022-01-30
5,So easy to use and love how convenient it is.,2022-11-07
5,"Cool, fast and very useful!",2021-05-22
5,Nice app everything I need,2021-09-12
5,I wish we could change the language regardless of the country. Someone may live in Germany (e ge. an international student) and not speak German. Not everyone speak the language of the country they live in. I believe this could be taken into consideration. Thank you,2023-01-17
5,Easy to use and order,2022-08-18
1,"Gives me the runaround trying to log in. Enter my email and password correctly, it says we've sent a verification email. Follow the link, you're verified! Try to log in again, it says I'm locked out after too many attempts. Follow the email link, then the whole damn process starts again!",2020-10-12
1,"Extremely poor app, when I try to log in it opens a browser, I enter my details then it tells me my browser is not supported abd to install chrome and try again. It was showing me this message, in chrome. Tapping the hamburger menu, it says ""running in chrome""",2023-02-11
